taxonId;taxaGroup;scientificName;vernacularName;family;taxonLabel;ndffIdentity;threatStatus;occurenceStatus;taxaSubgroup;isAcceptedName;scientificNameAuthorship;updated
2391;V;Arrhenatherum elatius subsp. elatius;Gewone glanshaver;Poaceae;2391;http://ndff-ecogrid.nl/taxonomy/taxa/arrhenatherumelatiussubspelatius;TNB;a;E;0;;08/22/2022 12:21:30
2392;V;Artemisia campestris;Wilde / Duinaveruit;Asteraceae;2392;http://ndff-ecogrid.nl/taxonomy/taxa/artemisiacampestris;;zz;S;-1;L.;08/22/2022 12:21:30
2394;V;Atriplex prostrata;Spiesmelde;Amaranthaceae;2394;http://ndff-ecogrid.nl/taxonomy/taxa/atriplexprostrata1;TNB;a;S;-1;DC.;08/22/2022 12:21:30
2396;V;Lamium purpureum / hybridum;Paarse / Ingesneden dovenetel;Lamiaceae;2396;http://ndff-ecogrid.nl/taxonomy/taxa/lamiumpurpureumhybridum;;a;S;0;;08/22/2022 12:21:30
2397;V;Ornithogalum umbellatum subsp. umbellatum;Gewone vogelmelk subsp. umbellatum;Asparagaceae;2397;http://ndff-ecogrid.nl/taxonomy/taxa/ornithogalumumbellatumsubspumbellatum;;zz;E;-1;;08/22/2022 12:21:30
2398;V;Platanthera bifolia / montana;Welriekende / Bergnachtorchis;Orchidaceae;2398;http://ndff-ecogrid.nl/taxonomy/taxa/platantherabifoliamontana;;z;E;0;;08/22/2022 12:21:30
2400;V;Puccinellia distans;Stomp / Bleek kweldergras;Poaceae;2400;http://ndff-ecogrid.nl/taxonomy/taxa/puccinelliadistans;;a;E;-1;(L.) Parlatore;08/22/2022 12:21:30
2401;V;Ranunculus aquatilis;Middelste waterranonkel;Ranunculaceae;2401;http://ndff-ecogrid.nl/taxonomy/taxa/ranunculusaquatilis-h24;TNB;zzz;S;-1;L.;04/17/2024 13:10:13
2402;V;Ficaria verna/ambigua;Gewoon / Vreemd speenkruid;Ranunculaceae;2402;http://ndff-ecogrid.nl/taxonomy/taxa/ficariaverna;;a;S;-1;Huds.;08/22/2022 12:21:30
2403;V;Ficaria ambigua;Vreemd speenkruid;Ranunculaceae;2403;http://ndff-ecogrid.nl/taxonomy/taxa/ficariaambigua;E;zz;S;-1;Boreau;08/22/2022 12:21:30
2404;V;Ranunculus polyanthemos subsp. nemorosus;Bosboterbloem;Ranunculaceae;2404;http://ndff-ecogrid.nl/taxonomy/taxa/ranunculuspolyanthemossubspnemorosus;VN;x;S;-1;(DC.) Korsh.;08/22/2022 12:21:30
2405;V;Ranunculus peltatus;Grote waterranonkel;Ranunculaceae;2405;http://ndff-ecogrid.nl/taxonomy/taxa/ranunculuspeltatus-h24;TNB;zzz;S;-1;Schrank;04/17/2024 13:10:13
2406;V;Scrophularia umbrosa;Gevleugeld helmkruid;Scrophulariaceae;2406;http://ndff-ecogrid.nl/taxonomy/taxa/scrophulariaumbrosa;TNB;a;S;-1;Dumort.;08/22/2022 12:21:30
2407;V;Taraxacum atonolobum;;Asteraceae;2407;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumatonolobum;;zzz;S;0;Hagend., Soest & Zevenb.;08/22/2022 12:21:30
2408;V;Vicia tetrasperma;Vierzadige / Slanke wikke;Fabaceae;2408;http://ndff-ecogrid.nl/taxonomy/taxa/viciatetrasperma;;a;S;-1;(L.) Schreb.;08/22/2022 12:21:30
2411;V;Atriplex longipes;Gesteelde spiesmelde;Amaranthaceae;2411;http://ndff-ecogrid.nl/taxonomy/taxa/atriplexlongipes;OG;zz;S;-1;Drejer;08/22/2022 12:21:30
2412;V;Oenothera deflexa;Zandteunisbloem;Onagraceae;2412;http://ndff-ecogrid.nl/taxonomy/taxa/oenotheradeflexa;TNB;a;S;-1;R.R. Gates;08/22/2022 12:21:30
2413;V;Ornithogalum umbellatum subsp. divergens;Wijde vogelmelk;Asparagaceae;2413;http://ndff-ecogrid.nl/taxonomy/taxa/ornithogalumumbellatumsubspdivergens;;zzz;E;-1;(Boreau) Asch. & Graebn.;08/29/2023 14:07:39
2414;V;Ranunculus trichophyllus;Kleine waterranonkel;Ranunculaceae;2414;http://ndff-ecogrid.nl/taxonomy/taxa/ranunculustrichophyllus;TNB;zz;S;-1;Chaix ex Vill.;08/22/2022 12:21:30
2415;V;Taraxacum aurosulum;;Asteraceae;2415;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumaurosulum;;zz;S;0;H.Lindb.;08/22/2022 12:21:30
2416;V;Ranunculus penicillatus;Penseelbladige waterranonkel;Ranunculaceae;2416;http://ndff-ecogrid.nl/taxonomy/taxa/ranunculuspenicillatus;;zzz;S;-1;Bab.;08/22/2022 12:21:30
2417;V;Hieracium sect. Hieracium;Muurhavikskruid;Asteraceae;2417;http://ndff-ecogrid.nl/taxonomy/taxa/hieraciumsechieracium;KW;z;S;-1;;08/22/2022 12:21:30
2419;V;Carex vulpinoidea;Ribbelzegge;Cyperaceae;2419;http://ndff-ecogrid.nl/taxonomy/taxa/carexvulpinoidea;E;zzz;E;-1;Michx.;08/22/2022 12:21:30
2420;V;Equisetum hyemale;Schaafstro;Equisetaceae;2420;http://ndff-ecogrid.nl/taxonomy/taxa/equisetumhyemale;TNB;z;P;-1;L.;08/22/2022 12:21:30
2421;V;Clinopodium calamintha;Kleine bergsteentijm;Lamiaceae;2421;http://ndff-ecogrid.nl/taxonomy/taxa/clinopodiumcalamintha;(TNB);zz;S;-1;(L.) Stace;08/22/2022 12:21:30
2422;V;Ajuga pyramidalis;Piramidezenegroen;Lamiaceae;2422;http://ndff-ecogrid.nl/taxonomy/taxa/ajugapyramidalis;GE;zzz;S;-1;L.;08/22/2022 12:21:30
2423;V;Apera interrupta;Stijve windhalm;Poaceae;2423;http://ndff-ecogrid.nl/taxonomy/taxa/aperainterrupta;TNB;zzz;E;-1;(L.) P. Beauv.;08/22/2022 12:21:30
2424;V;Equisetum x moorei;Vertakt schaafstro;Equisetaceae;2424;http://ndff-ecogrid.nl/taxonomy/taxa/equisetumxmoorei;;zz;P;-1;Newman;08/22/2022 12:21:30
2425;V;Juncus ensifolius;Zwaardrus;Juncaceae;2425;http://ndff-ecogrid.nl/taxonomy/taxa/juncusensifolius;E;zz;E;-1;Wikstr.;08/22/2022 12:21:30
2426;V;Lemna minuta;Dwergkroos;Araceae;2426;http://ndff-ecogrid.nl/taxonomy/taxa/lemnaminuta;E;a;E;-1;Kunth;08/22/2022 12:21:30
2427;V;Montia fontana;Groot bronkruid;Montiaceae;2427;http://ndff-ecogrid.nl/taxonomy/taxa/montiafontana1;TNB;zz;S;-1;L.;10/10/2025 12:39:46
2428;V;Salicornia europaea subsp. disarticulata;Eenbloemige zeekraal;Amaranthaceae;2428;http://ndff-ecogrid.nl/taxonomy/taxa/salicorniaeuropaeasubspdisarticulata;GE;zzz;S;-1;(Moss) Lambinon & Vanderp.;08/22/2022 12:21:30
2429;V;Taraxacum sect. Hamata;Haakpaardebloem;Asteraceae;2429;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumhamata;;a;S;-1;H. Øllg.;08/22/2022 12:21:30
2430;V;Taraxacum officinale;Paardenbloem;Asteraceae;2430;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumofficinale;TNB;a;S;-1;F.H. Wigg.;08/22/2022 12:21:30
2431;V;Agrostis x fouilladeana;Basterdstruisgras;Poaceae;2431;http://ndff-ecogrid.nl/taxonomy/taxa/agrostisxfouilladeana;;zz;E;-1;Lambinon & Verloove;08/22/2022 12:21:30
2432;V;Bromopsis ramosa;Bosdravik / Ruwe dravik;Poaceae;2432;http://ndff-ecogrid.nl/taxonomy/taxa/bromopsisramosa;;zzz;E;-1;(Huds.) Holub;08/22/2022 12:21:30
2433;V;Cochlearia anglica/officinalis;Echt / Engels lepelblad;Brassicaceae;2433;http://ndff-ecogrid.nl/taxonomy/taxa/cochleariaanglica-officinalis;;z;S;0;;08/22/2022 12:21:30
2434;V;Ononis spinosa;Kruipend stalkruid / Kattendoorn;Fabaceae;2434;http://ndff-ecogrid.nl/taxonomy/taxa/ononisspinosa;;a;S;-1;L.;08/22/2022 12:21:30
2435;V;Phyteuma nigrum/spicatum;Witte / Zwartblauwe rapunzel;Campanulaceae;2435;http://ndff-ecogrid.nl/taxonomy/taxa/phyteumanigrum-spicatum;;zz;S;0;;08/22/2022 12:21:30
2436;V;Clinopodium menthifolium / calamintha;Bergsteentijm / Kleine bergsteentijm;Lamiaceae;2436;http://ndff-ecogrid.nl/taxonomy/taxa/clinopodiummenthifoliumcalamintha;;z;S;0;;08/22/2022 12:21:30
2437;V;Asplenium fontanum;Genaalde streepvaren;Aspleniaceae;2437;http://ndff-ecogrid.nl/taxonomy/taxa/aspleniumfontanum;OV-2;x;V;0;(L.) Bernh.;08/22/2022 12:21:30
2438;V;Asplenium foreziense;Forez-streepvaren;Aspleniaceae;2438;http://ndff-ecogrid.nl/taxonomy/taxa/aspleniumforeziense;OV-2;zzz;V;0;Le Grand;08/22/2022 12:21:30
2439;V;Herniaria hirsuta;Behaard breukkruid;Caryophyllaceae;2439;http://ndff-ecogrid.nl/taxonomy/taxa/herniariahirsuta;E;zz;S;-1;L.;08/22/2022 12:21:30
2440;V;Cardamine bulbifera;Bolletjeskers;Brassicaceae;2440;http://ndff-ecogrid.nl/taxonomy/taxa/cardaminebulbifera;;zz;S;-1;(L.) Crantz;08/22/2022 12:21:30
2441;V;Lunaria rediviva;Wilde judaspenning;Brassicaceae;2441;http://ndff-ecogrid.nl/taxonomy/taxa/lunariarediviva;;zz;S;-1;L.;08/22/2022 12:21:30
2442;V;Geranium purpureum;Klein robertskruid;Geraniaceae;2442;http://ndff-ecogrid.nl/taxonomy/taxa/geraniumpurpureum;TNB;z;S;-1;Vill.;08/22/2022 12:21:30
2443;V;Geranium lucidum;Glanzige ooievaarsbek;Geraniaceae;2443;http://ndff-ecogrid.nl/taxonomy/taxa/geraniumlucidum;TNB;a;S;-1;L.;08/22/2022 12:21:30
2444;V;Oenanthe peucedanifolia;Varkenskervel-torkruid;Apiaceae;2444;http://ndff-ecogrid.nl/taxonomy/taxa/oenanthepeucedanifolia;;;S;-1;Pollich;08/22/2022 12:21:30
2446;V;Teucrium chamaedrys subsp. chamaedrys;Echte gamander subsp. chamaedrys;Lamiaceae;2446;http://ndff-ecogrid.nl/taxonomy/taxa/teucriumchamaedryssubspchamaedrys;;zzz;S;0;;08/22/2022 12:21:30
2447;V;Linaria supina;Liggende leeuwenbek;Plantaginaceae;2447;http://ndff-ecogrid.nl/taxonomy/taxa/linariasupina;;zzz;S;-1;(L.) Chaz.;08/22/2022 12:21:30
2448;V;Lathraea clandestina;Paarse schubwortel;Orobanchaceae;2448;http://ndff-ecogrid.nl/taxonomy/taxa/lathraeaclandestina;;zz;S;-1;L.;08/22/2022 12:21:30
2449;V;Orobanche elatior;Centauriebremraap;Orobanchaceae;2449;http://ndff-ecogrid.nl/taxonomy/taxa/orobancheelatior;;x;S;-1;Sutton;08/22/2022 12:21:30
2450;V;Knautia dipsacifolia;Bergknautia;Caprifoliaceae;2450;http://ndff-ecogrid.nl/taxonomy/taxa/knautiadipsacifolia;;zzz;S;-1;Kreutzer;08/22/2022 12:21:30
2451;V;Taraxacum taeniatum;;Asteraceae;2451;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumtaeniatum;;zz;S;0;G.E.Haglund;05/07/2025 00:28:19
2452;V;Vulpia ciliata;Gewimperd duinlangbaardgras;Poaceae;2452;http://ndff-ecogrid.nl/taxonomy/taxa/vulpiaciliata;;z;E;-1;Dumort.;06/10/2025 17:53:25
2453;V;Vulpia ciliata subsp. ciliata;Gewimperd langbaardgras;Poaceae;2453;http://ndff-ecogrid.nl/taxonomy/taxa/vulpiaciliatasubspciliata;GE;zz;E;-1;;08/22/2022 12:21:30
2454;V;Vulpia ciliata subsp. ambigua;Duinlangbaardgras;Poaceae;2454;http://ndff-ecogrid.nl/taxonomy/taxa/vulpiaciliatasubspambigua;TNB;zz;E;-1;(Le Gall) Stace & Auquier;08/22/2022 12:21:30
2455;V;Carex crawfordii;Amerikaanse hazenzegge;Cyperaceae;2455;http://ndff-ecogrid.nl/taxonomy/taxa/carexcrawfordii;E;zzz;E;-1;Fernald;08/22/2022 12:21:30
2456;V;Dysphania pumilio;Liggende ganzenvoet;Amaranthaceae;2456;http://ndff-ecogrid.nl/taxonomy/taxa/dysphaniapumilio;E;z;S;-1;(R. Br.) Mosyakin & Clemants;08/22/2022 12:21:30
2457;V;Arctium minus;Gewone klit;Asteraceae;2457;http://ndff-ecogrid.nl/taxonomy/taxa/arctiumminus1;TNB;a;S;-1;(Hill) Bernh.;08/22/2022 12:21:30
2458;V;Bidens radiata;Riviertandzaad;Asteraceae;2458;http://ndff-ecogrid.nl/taxonomy/taxa/bidensradiata;TNB;z;S;-1;Thuill.;08/22/2022 12:21:30
2459;V;Bupleurum falcatum;Sikkelgoudscherm;Apiaceae;2459;http://ndff-ecogrid.nl/taxonomy/taxa/bupleurumfalcatum;OV-2;zzz;S;-1;L.;08/22/2022 12:21:30
2460;V;Callitriche brutia var. brutia;Gesteeld sterrenkroos;Plantaginaceae;2460;http://ndff-ecogrid.nl/taxonomy/taxa/callitrichebrutiavarbrutia;;zzz;S;0;;08/22/2022 12:21:30
2461;V;Conopodium majus;Franse aardkastanje;Apiaceae;2461;http://ndff-ecogrid.nl/taxonomy/taxa/conopodiummajus;GE;zzz;S;-1;(Gouan) Koch;08/22/2022 12:21:30
2463;V;Impatiens capensis;Oranje springzaad;Balsaminaceae;2463;http://ndff-ecogrid.nl/taxonomy/taxa/impatienscapensis;E;a;S;-1;Meerb.;08/22/2022 12:21:30
2464;V;Lamium maculatum 'Variegatum';Gestreepte dovenetel;Lamiaceae;2464;http://ndff-ecogrid.nl/taxonomy/taxa/lamiummaculatumvariegatum;;a;S;0;;08/22/2022 12:21:30
2465;V;Lotus corniculatus var. sativus;Rechte rolklaver;Fabaceae;2465;http://ndff-ecogrid.nl/taxonomy/taxa/lotuscorniculatusvarsativus;;a;S;-1;Hyl.;08/22/2022 12:21:30
2466;V;Polycarpon tetraphyllum;Kransmuur;Caryophyllaceae;2466;http://ndff-ecogrid.nl/taxonomy/taxa/polycarpontetraphyllum;E;a;S;-1;(L.) L.;08/22/2022 12:21:30
2467;V;Rorippa x armoracioides;Valse akkerkers;Brassicaceae;2467;http://ndff-ecogrid.nl/taxonomy/taxa/rorippaxarmoracioides;;zz;S;-1;(Tausch) Fuss;08/22/2022 12:21:30
2468;V;Salix cinerea subsp. cinerea;Grauwe wilg;Salicaceae;2468;http://ndff-ecogrid.nl/taxonomy/taxa/salixcinereasubspcinerea;TNB;a;S;0;L.;08/22/2022 12:21:30
2469;V;Xanthium orientale/strumarium;Grote/Late stekelnoot;Asteraceae;2469;http://ndff-ecogrid.nl/taxonomy/taxa/xanthiumstrumarium;TNB;a;S;0;L.;08/22/2022 12:21:30
2470;V;Arctium x ambiguum;Grote x donzige klit;Asteraceae;2470;http://ndff-ecogrid.nl/taxonomy/taxa/arctiumxambiguum;;zzz;S;0;(Celak.) Nyman;08/22/2022 12:21:30
2471;V;Arctium x mixtum;Gewone x donzige klit;Asteraceae;2471;http://ndff-ecogrid.nl/taxonomy/taxa/arctiumxmixtum;;zzz;S;0;(Simonk.) Nyman;08/22/2022 12:21:30
2472;V;Arctium x nothum;Grote x gewone klit;Asteraceae;2472;http://ndff-ecogrid.nl/taxonomy/taxa/arctiumxnothum;;;S;0;(Ruhmer) J. Weiss;08/22/2022 12:21:30
2473;V;Asplenium septentrionale;Noordse streepvaren;Aspleniaceae;2473;http://ndff-ecogrid.nl/taxonomy/taxa/aspleniumseptentrionale;OV-2;zzz;V;0;(L.) Hoffm.;08/22/2022 12:21:30
2474;V;Astragalus cicer;Bergerwt;Fabaceae;2474;http://ndff-ecogrid.nl/taxonomy/taxa/astragaluscicer;;zzz;S;-1;L.;08/22/2022 12:21:30
2475;V;Bromopsis pumpelliana;;Poaceae;2475;http://ndff-ecogrid.nl/taxonomy/taxa/bromopsispumpelliana;;zzz;E;-1;(Scribn.) Holub;08/22/2022 12:21:30
2476;V;Calamagrostis x gracilescens;Hennegras x Stijf struisriet;Poaceae;2476;http://ndff-ecogrid.nl/taxonomy/taxa/calamagrostisxgracilescens;;zzz;E;0;(Blytt) Blytt;06/10/2025 17:53:25
2477;V;Dysphania ambrosioides;Welriekende ganzenvoet;Amaranthaceae;2477;http://ndff-ecogrid.nl/taxonomy/taxa/dysphaniaambrosioides;E;z;S;-1;(L.) Mosyakin & Clemants;08/22/2022 12:21:30
2478;V;Cirsium x rigens;Aarddistel x Moesdistel;Asteraceae;2478;http://ndff-ecogrid.nl/taxonomy/taxa/cirsiumxrigens;;;S;0;Wallr.;08/22/2022 12:21:30
2479;V;Clinopodium grandiflora;Grote steentijm;Lamiaceae;2479;http://ndff-ecogrid.nl/taxonomy/taxa/clinopodiumgrandiflora;;zzz;S;-1;(L.) Stace;08/22/2022 12:21:30
2480;V;Crambe hispanica subsp. abyssinica;Afrikaanse bolletjeskool;Brassicaceae;2480;http://ndff-ecogrid.nl/taxonomy/taxa/crambehispanicasubspabyssinica;;zzz;S;-1;(Hochst. ex R.E. Fr.) Prina;08/22/2022 12:21:30
2481;V;Crataegus x media;Basterdmeidoorn;Rosaceae;2481;http://ndff-ecogrid.nl/taxonomy/taxa/crataegusxmedia;;z;S;0;Bechst.;01/24/2025 10:12:26
2482;V;Cuminum cyminum;Komijn;Apiaceae;2482;http://ndff-ecogrid.nl/taxonomy/taxa/cuminumcyminum;;zzz;S;-1;L.;08/22/2022 12:21:30
2483;V;Dittrichia graveolens;Kamferalant;Asteraceae;2483;http://ndff-ecogrid.nl/taxonomy/taxa/dittrichiagraveolens;E;z;S;-1;(L.) Greuter;08/22/2022 12:21:30
2484;V;Dryopteris expansa;Tere stekelvaren;Dryopteridaceae;2484;http://ndff-ecogrid.nl/taxonomy/taxa/dryopterisexpansa;GE;zzz;V;0;(C. Presl) Fraser-Jenk. & Jermy;08/22/2022 12:21:30
2485;V;Erigeron karvinskianus;Muurfijnstraal;Asteraceae;2485;http://ndff-ecogrid.nl/taxonomy/taxa/erigeronkarvinskianus;E;a;S;-1;DC.;08/22/2022 12:21:30
2486;V;Fallopia baldschuanica;Chinese bruidssluier;Polygonaceae;2486;http://ndff-ecogrid.nl/taxonomy/taxa/fallopiabaldschuanica;;a;S;-1;(Regel) Holub;08/22/2022 12:21:30
2487;V;Fallopia x bohemica;Basterdduizendknoop;Polygonaceae;2487;http://ndff-ecogrid.nl/taxonomy/taxa/fallopiaxbohemica;;a;S;-1;(Chrtek & Chrtková) Bailey;08/22/2022 12:21:30
2488;V;Festulpia (x) Festuca rubra x Vulpia bromoides;Rood zwenkgras x Eekhoorngras;Poaceae;2488;http://ndff-ecogrid.nl/taxonomy/taxa/festucarubraxvulpiabromoides;;zzz;E;0;;08/22/2022 12:21:30
2489;V;Helleborus foetidus;Stinkend nieskruid;Ranunculaceae;2489;http://ndff-ecogrid.nl/taxonomy/taxa/helleborusfoetidus;TNB;z;S;-1;L.;08/22/2022 12:21:30
2490;V;Hydrocotyle ranunculoides;Grote waternavel;Araliaceae;2490;http://ndff-ecogrid.nl/taxonomy/taxa/hydrocotyleranunculoides;E;a;S;-1;L. f.;08/22/2022 12:21:30
2491;V;Hypericum androsaemum;Mansbloed;Hypericaceae;2491;http://ndff-ecogrid.nl/taxonomy/taxa/hypericumandrosaemum;;a;S;-1;L.;08/22/2022 12:21:30
2492;V;Koelreuteria paniculata;Gele zeepboom;Sapindaceae;2492;http://ndff-ecogrid.nl/taxonomy/taxa/koelreuteriapaniculata;;zz;S;-1;Laxm.;08/22/2022 12:21:30
2493;V;Lamarckia aurea;Pluimstaartje;Poaceae;2493;http://ndff-ecogrid.nl/taxonomy/taxa/lamarckiaaurea;;zzz;E;-1;(L.) Moench;08/22/2022 12:21:30
2494;V;Mauranthemum paludosum;Kleine margriet;Asteraceae;2494;http://ndff-ecogrid.nl/taxonomy/taxa/mauranthemumpaludosum;;zz;S;-1;(Poir.) Vogt & Oberpr.;08/22/2022 12:21:30
2495;V;Lobelia inflata;Blaaslobelia;Campanulaceae;2495;http://ndff-ecogrid.nl/taxonomy/taxa/lobeliainflata;;zzz;S;-1;L.;08/22/2022 12:21:30
2496;V;Micropyrum tenellum;Grindstijfgras;Poaceae;2496;http://ndff-ecogrid.nl/taxonomy/taxa/micropyrumtenellum;E;zzz;E;-1;(L.) Link;08/22/2022 12:21:30
2497;V;Myriophyllum aquaticum;Parelvederkruid;Haloragaceae;2497;http://ndff-ecogrid.nl/taxonomy/taxa/myriophyllumaquaticum;E;a;S;-1;(Vell.) Verdc.;08/22/2022 12:21:30
2498;V;Nuphar advena;Tuinplomp;Nymphaeaceae;2498;http://ndff-ecogrid.nl/taxonomy/taxa/nupharadvena;;zzz;E;-1;(Aiton) W.T. Aiton;01/24/2025 10:12:26
2499;V;Nymphaea marliacea;Roze waterlelie;Nymphaeaceae;2499;http://ndff-ecogrid.nl/taxonomy/taxa/nymphaeamarliacea;;a;E;-1;Latour-Marl.;08/22/2022 12:21:30
5000;V;Abies veitchii;Japanse zilverspar;Pinaceae;5000;http://ndff-ecogrid.nl/taxonomy/taxa/abiesveitchii;;zzz;N;-1;Lindl.;08/22/2022 12:21:30
5001;V;Acer negundo;Vederesdoorn;Sapindaceae;5001;http://ndff-ecogrid.nl/taxonomy/taxa/acernegundo;E;z;S;-1;L.;08/22/2022 12:21:30
5002;V;Adiantum capillus-veneris;Echt venushaar;Pteridaceae;5002;http://ndff-ecogrid.nl/taxonomy/taxa/adiantumcapillusveneris;;zzz;V;-1;L.;08/22/2022 12:21:30
5003;V;Adonis annua;Herfstadonis;Ranunculaceae;5003;http://ndff-ecogrid.nl/taxonomy/taxa/adonisannua;;zz;S;-1;L.;08/22/2022 12:21:30
5004;V;Adonis flammea;Kooltje-vuur;Ranunculaceae;5004;http://ndff-ecogrid.nl/taxonomy/taxa/adonisflammea;;zzz;S;-1;Jacq.;08/22/2022 12:21:30
5005;V;Aesculus x carnea;Rode paardenkastanje;Sapindaceae;5005;http://ndff-ecogrid.nl/taxonomy/taxa/aesculuscarnea;;z;S;-1;Zeyh.;08/22/2022 12:21:30
5006;V;Taraxacum beeftinkii;;Asteraceae;5006;http://ndff-ecogrid.nl/taxonomy/taxa/taraxacumbeeftinkii;;;S;0;Hagend., Soest & Zevenb.;08/22/2022 12:21:30
5007;V;Ailanthus altissima;Hemelboom;Simaroubaceae;5007;http://ndff-ecogrid.nl/taxonomy/taxa/ailanthusaltissima;E;a;S;-1;(Mill.) Swingle;08/22/2022 12:21:30
5008;V;Allium ampeloprasum;Prei;Amaryllidaceae;5008;http://ndff-ecogrid.nl/taxonomy/taxa/alliumampeloprasum;;zzz;E;-1;L.;04/17/2024 13:10:13
5009;V;Allium triquetrum;Driekantig look;Amaryllidaceae;5009;http://ndff-ecogrid.nl/taxonomy/taxa/alliumtriquetrum;E;zz;E;-1;L.;08/22/2022 12:21:30
5010;V;Allium zebdanense;Bochtig look;Amaryllidaceae;5010;http://ndff-ecogrid.nl/taxonomy/taxa/alliumzebdanense;E;zz;E;-1;Boiss. & Noë;08/22/2022 12:21:30
5011;V;Alnus cordata;Hartbladige els;Betulaceae;5011;http://ndff-ecogrid.nl/taxonomy/taxa/alnuscordata;;a;S;-1;(Loisel.) Duby;08/22/2022 12:21:30
5012;V;Malva setigera;Ruige heemst;Malvaceae;5012;http://ndff-ecogrid.nl/taxonomy/taxa/malvasetigera;;zzz;S;-1;K.F.Schimp.;08/22/2022 12:21:30
5013;V;Amaranthus caudatus;Kattenstaartamarant;Amaranthaceae;5013;http://ndff-ecogrid.nl/taxonomy/taxa/amaranthuscaudatus;;zz;S;-1;L.;08/22/2022 12:21:30
5014;V;Amaranthus deflexus;Liggende majer;Amaranthaceae;5014;http://ndff-ecogrid.nl/taxonomy/taxa/amaranthusdeflexus;;zzz;S;-1;L.;08/22/2022 12:21:30
5015;V;Amaranthus standleyanus;Argentijnse amarant;Amaranthaceae;5015;http://ndff-ecogrid.nl/taxonomy/taxa/amaranthusstandleyanus;;zzz;S;-1;Parodi ex Covas;08/22/2022 12:21:30
5016;V;Anethum graveolens;Dille;Apiaceae;5016;http://ndff-ecogrid.nl/taxonomy/taxa/anethumgraveolens;;z;S;-1;L.;08/22/2022 12:21:30
5017;V;Anoda cristata;Straalvrucht;Malvaceae;5017;http://ndff-ecogrid.nl/taxonomy/taxa/anodacristata;;zzz;S;-1;(L.) Schltdl.;08/22/2022 12:21:30
5018;V;Antirrhinum majus;Grote leeuwenbek;Plantaginaceae;5018;http://ndff-ecogrid.nl/taxonomy/taxa/antirrhinummajus;;a;S;-1;L.;08/22/2022 12:21:30
5019;V;Artemisia dracunculus;Dragon;Asteraceae;5019;http://ndff-ecogrid.nl/taxonomy/taxa/artemisiadracunculus;;zzz;S;-1;L.;08/22/2022 12:21:30
5020;V;Aruncus dioicus;Geitenbaard;Rosaceae;5020;http://ndff-ecogrid.nl/taxonomy/taxa/aruncusdioicus;;zz;S;-1;(Walter) Fernald;08/22/2022 12:21:30
5021;V;Pseudosasa japonica;Japanse bamboe;Poaceae;5021;http://ndff-ecogrid.nl/taxonomy/taxa/pseudosasajaponica;;z;E;-1;(Steud.) Nakai;08/22/2022 12:21:30
5022;V;Asarum europaeum;Mansoor;Aristolochiaceae;5022;http://ndff-ecogrid.nl/taxonomy/taxa/asarumeuropaeum;;zz;E;-1;L.;08/22/2022 12:21:30
5023;V;Symphyotrichum laeve;Gladde aster;Asteraceae;5023;http://ndff-ecogrid.nl/taxonomy/taxa/symphyotrichumlaeve;;zz;S;-1;(L.) Á. Löve & D. Löve;08/22/2022 12:21:30
5024;V;Eurybia macrophylla;Grote aster;Asteraceae;5024;http://ndff-ecogrid.nl/taxonomy/taxa/eurybiamacrophylla;;zzz;S;-1;(L.) Cass.;08/22/2022 12:21:30
5025;V;Symphyotrichum novi-belgii;Nieuw-Nederlandse aster;Asteraceae;5025;http://ndff-ecogrid.nl/taxonomy/taxa/symphyotrichumnovi-belgii;;zz;S;-1;(L.) G.L. Nesom;08/22/2022 12:21:30
5026;V;Aubrieta deltoidea;Aubrietia;Brassicaceae;5026;http://ndff-ecogrid.nl/taxonomy/taxa/aubrietadeltoidea;;zz;S;-1;(L.) DC.;08/22/2022 12:21:30
5027;V;Avena strigosa;Evene;Poaceae;5027;http://ndff-ecogrid.nl/taxonomy/taxa/avenastrigosa;;zzz;E;-1;Schreb.;08/22/2022 12:21:30
5028;V;Avena sterilis;Wilde haver;Poaceae;5028;http://ndff-ecogrid.nl/taxonomy/taxa/avenasterilis;;zzz;E;-1;L.;08/22/2022 12:21:30
5029;V;Axyris amaranthoides;Hoornmelde;Amaranthaceae;5029;http://ndff-ecogrid.nl/taxonomy/taxa/axyrisamaranthoides;;zzz;S;-1;L.;08/22/2022 12:21:30
5030;V;Ballota nigra;Stinkende ballote s.l.;Lamiaceae;5030;http://ndff-ecogrid.nl/taxonomy/taxa/ballotanigra;;a;S;-1;L.;08/22/2022 12:21:30
5031;V;Bifora radians;Holzaad;Apiaceae;5031;http://ndff-ecogrid.nl/taxonomy/taxa/biforaradians;;zzz;S;-1;M. Bieb.;08/22/2022 12:21:30
5032;V;Buddleja davidii;Vlinderstruik;Scrophulariaceae;5032;http://ndff-ecogrid.nl/taxonomy/taxa/buddlejadavidii;E;a;S;-1;Franch.;08/22/2022 12:21:30
5033;V;Carthamus tinctorius;Saffloer;Asteraceae;5033;http://ndff-ecogrid.nl/taxonomy/taxa/carthamustinctorius;;zz;S;-1;L.;08/22/2022 12:21:30
